mass_A
t	x	y
0,000000000E0	-1,706980354E2	2,882007525E1
4,000000000E-2	-1,700018781E2	2,879606982E1
8,000000000E-2	-1,697138131E2	2,886808609E1
1,200000000E-1	-1,692096992E2	2,896410778E1
1,600000000E-1	-1,688496179E2	2,903612405E1
2,000000000E-1	-1,678653956E2	2,894010236E1
2,400000000E-1	-1,667611461E2	2,903612405E1
2,800000000E-1	-1,660169780E2	2,932418911E1
3,200000000E-1	-1,650087503E2	2,939620538E1
3,600000000E-1	-1,640485334E2	2,930018369E1
4,000000000E-1	-1,628962731E2	2,903612405E1
4,400000000E-1	-1,615999803E2	2,918015658E1
4,800000000E-1	-1,600876387E2	2,903612405E1
5,200000000E-1	-1,585993026E2	2,946822165E1
5,600000000E-1	-1,567028742E2	2,949222707E1
6,000000000E-1	-1,551185163E2	2,956424334E1
6,400000000E-1	-1,537502073E2	2,922816743E1
6,800000000E-1	-1,518297735E2	2,901211862E1
7,200000000E-1	-1,501493939E2	2,961225418E1
7,600000000E-1	-1,481809493E2	3,050045481E1
8,000000000E-1	-1,462365101E2	3,050045481E1
8,400000000E-1	-1,441960492E2	3,057247107E1
8,800000000E-1	-1,420835720E2	3,042843854E1
9,200000000E-1	-1,394189702E2	3,071650361E1
9,600000000E-1	-1,374025147E2	3,052446023E1
1,000000000E0	-1,348099291E2	3,098056325E1
1,040000000E0	-1,323613760E2	3,112459579E1
1,080000000E0	-1,298888175E2	3,095655783E1
1,120000000E0	-1,272482211E2	3,112459579E1
1,160000000E0	-1,245116029E2	3,122061748E1
1,200000000E0	-1,219430227E2	3,129263374E1
1,240000000E0	-1,189663504E2	3,129263374E1
1,280000000E0	-1,164697864E2	3,134064459E1
1,320000000E0	-1,132530599E2	3,170072592E1
1,360000000E0	-1,102043712E2	3,162870965E1
1,400000000E0	-1,066995796E2	3,177274219E1
1,440000000E0	-1,038429343E2	3,184475845E1
1,480000000E0	-1,002661264E2	3,206080726E1
1,520000000E0	-9,688136186E1	3,167672050E1
1,560000000E0	-9,335256478E1	3,182075303E1
1,600000000E0	-8,984777313E1	3,179674761E1
1,640000000E0	-8,634298147E1	3,249290486E1
1,680000000E0	-8,283818982E1	3,220483979E1
1,720000000E0	-7,916536021E1	3,191677472E1
1,760000000E0	-7,518046011E1	3,196478557E1
1,800000000E0	-7,097951121E1	3,222884521E1
1,840000000E0	-6,692259484E1	3,225285063E1
1,880000000E0	-6,322575981E1	3,268494823E1
1,920000000E0	-5,924085971E1	3,294900788E1
1,960000000E0	-5,552001925E1	3,299701872E1
2,000000000E0	-5,155912458E1	3,306903499E1
2,040000000E0	-4,731016483E1	3,328508379E1
2,080000000E0	-4,351730811E1	3,323707295E1
2,120000000E0	-3,931635921E1	3,333309464E1
2,160000000E0	-3,528344827E1	3,328508379E1
2,200000000E0	-3,081843972E1	3,342911633E1
2,240000000E0	-2,642544744E1	3,359715428E1
2,280000000E0	-2,236853107E1	3,364516513E1
2,320000000E0	-1,785551168E1	3,376519224E1
2,360000000E0	-1,348652483E1	3,340511090E1
2,400000000E0	-9,501624728E0	3,357314886E1
2,440000000E0	-4,484491469E0	3,347712717E1
2,480000000E0	-1,948292374E-2	3,376519224E1
