mass_A
t	x	y
0,000000000E0	-1,700481556E2	2,809687558E1
4,000000000E-2	-1,696211993E2	2,826765809E1
8,000000000E-2	-1,692796343E2	2,843844060E1
1,200000000E-1	-1,691942430E2	2,860922311E1
1,600000000E-1	-1,691942430E2	2,839574497E1
2,000000000E-1	-1,689807649E2	2,873730999E1
2,400000000E-1	-1,687245911E2	2,886539687E1
2,800000000E-1	-1,683830261E2	2,878000561E1
3,200000000E-1	-1,680841567E2	2,873730999E1
3,600000000E-1	-1,676572004E2	2,882270124E1
4,000000000E-1	-1,672302442E2	2,873730999E1
4,400000000E-1	-1,665471141E2	2,865191873E1
4,800000000E-1	-1,658212885E2	2,869461436E1
5,200000000E-1	-1,649673760E2	2,882270124E1
5,600000000E-1	-1,642415503E2	2,878000561E1
6,000000000E-1	-1,633449421E2	2,873730999E1
6,400000000E-1	-1,627472034E2	2,860922311E1
6,800000000E-1	-1,615517258E2	2,873730999E1
7,200000000E-1	-1,606232539E2	2,874834049E1
7,600000000E-1	-1,596574147E2	2,890084142E1
8,000000000E-1	-1,584543518E2	2,883306323E1
8,400000000E-1	-1,573021226E2	2,898556416E1
8,800000000E-1	-1,560990597E2	2,885000778E1
9,200000000E-1	-1,548621077E2	2,890084142E1
9,600000000E-1	-1,536421003E2	2,898556416E1
1,000000000E0	-1,525068156E2	2,903639780E1
1,040000000E0	-1,513884755E2	2,900250871E1
1,080000000E0	-1,498634662E2	2,901945325E1
1,120000000E0	-1,486265142E2	2,896861961E1
1,160000000E0	-1,472709504E2	2,886695232E1
1,200000000E0	-1,460509429E2	2,896861961E1
1,240000000E0	-1,444920446E2	2,879917413E1
1,280000000E0	-1,434753717E2	2,861278411E1
1,320000000E0	-1,419334179E2	2,876528504E1
1,360000000E0	-1,406625768E2	2,868056230E1
1,400000000E0	-1,393409021E2	2,888389687E1
1,440000000E0	-1,378158928E2	2,883306323E1
1,480000000E0	-1,364264399E2	2,881611868E1
1,520000000E0	-1,349861533E2	2,879917413E1
1,560000000E0	-1,336136450E2	2,885000778E1
1,600000000E0	-1,324105821E2	2,888389687E1
1,640000000E0	-1,311397410E2	2,885000778E1
1,680000000E0	-1,296316763E2	2,910417599E1
1,720000000E0	-1,282252788E2	2,888389687E1
1,760000000E0	-1,265138795E2	2,881611868E1
1,800000000E0	-1,253785948E2	2,888389687E1
1,840000000E0	-1,237519182E2	2,890084142E1
1,880000000E0	-1,223624653E2	2,927362147E1
1,920000000E0	-1,209899569E2	2,929056602E1
1,960000000E0	-1,193632804E2	2,951084514E1
2,000000000E0	-1,182279957E2	2,966334606E1
2,040000000E0	-1,164318736E2	2,944306694E1
2,080000000E0	-1,146865852E2	2,951084514E1
2,120000000E0	-1,132971323E2	2,952778968E1
2,160000000E0	-1,119415685E2	2,964640152E1
2,200000000E0	-1,102979474E2	3,012084885E1
2,240000000E0	-1,085018253E2	3,000223702E1
2,280000000E0	-1,069259824E2	3,008695976E1
2,320000000E0	-1,056043076E2	3,005307066E1
2,360000000E0	-1,041131875E2	3,018862704E1
2,400000000E0	-1,025712336E2	3,022251614E1
2,440000000E0	-1,011309471E2	3,040890616E1
2,480000000E0	-9,948732594E1	3,071390802E1
2,520000000E0	-9,791148300E1	3,042585071E1
2,560000000E0	-9,640341826E1	3,047668435E1
2,600000000E0	-9,472590804E1	3,032418342E1
2,640000000E0	-9,303145327E1	3,056140709E1
2,680000000E0	-9,174366765E1	3,074779712E1
2,720000000E0	-9,015088017E1	3,100196533E1
2,760000000E0	-8,869364907E1	3,120529990E1
2,800000000E0	-8,696530521E1	3,140863448E1
2,840000000E0	-8,540640682E1	3,125613355E1
2,880000000E0	-8,371195205E1	3,149335721E1
2,920000000E0	-8,244111098E1	3,151030176E1
2,960000000E0	-8,074665621E1	3,125613355E1
3,000000000E0	-7,905220144E1	3,120529990E1
3,040000000E0	-7,761191489E1	3,105279897E1
3,080000000E0	-7,605301650E1	3,098502078E1
3,120000000E0	-7,454495176E1	3,081557531E1
3,160000000E0	-7,293521973E1	3,066307438E1
3,200000000E0	-7,142715499E1	3,044279526E1
3,240000000E0	-6,995297934E1	3,040890616E1
3,280000000E0	-6,858047098E1	3,001918157E1
3,320000000E0	-6,697073895E1	3,000223702E1
3,360000000E0	-6,569989787E1	2,978195790E1
3,400000000E0	-6,427655587E1	2,923973237E1
3,440000000E0	-6,242960017E1	2,905334235E1
3,480000000E0	-6,085375724E1	2,876528504E1
3,520000000E0	-5,932874795E1	2,829083770E1
3,560000000E0	-5,782068321E1	2,815528132E1
3,600000000E0	-5,648206394E1	2,786722401E1
3,640000000E0	-5,466899734E1	2,786722401E1
3,680000000E0	-5,331343352E1	2,744361032E1
3,720000000E0	-5,163592330E1	2,718944210E1
3,760000000E0	-5,041591587E1	2,679971751E1
3,800000000E0	-4,877229475E1	2,656249384E1
3,840000000E0	-4,738284184E1	2,654554929E1
3,880000000E0	-4,577310981E1	2,618971379E1
3,920000000E0	-4,451921328E1	2,588471193E1
3,960000000E0	-4,277392487E1	2,579998919E1
4,000000000E0	-4,148613925E1	2,564748827E1
4,040000000E0	-3,979168448E1	2,539332005E1
4,080000000E0	-3,848695431E1	2,508831819E1
4,120000000E0	-3,706361230E1	2,502054000E1
4,160000000E0	-3,562332575E1	2,483414998E1
4,200000000E0	-3,387803734E1	2,464775995E1
4,240000000E0	-3,265802991E1	2,430886900E1
4,280000000E0	-3,118385426E1	2,427497990E1
4,320000000E0	-2,977745680E1	2,396997805E1
