mass_A
t	x	y
5,040000000E0	-1,890825374E1	1,562815089E1
5,080000000E0	-1,736352707E1	1,588560533E1
5,120000000E0	-1,607625485E1	1,605724163E1
5,160000000E0	-1,435989188E1	1,614305978E1
5,200000000E0	-1,290098336E1	1,605724163E1
5,240000000E0	-1,161371114E1	1,597142348E1
5,280000000E0	-9,811530029E0	1,597142348E1
5,320000000E0	-8,180985214E0	1,605724163E1
5,360000000E0	-6,550440399E0	1,622887793E1
5,400000000E0	-4,919895584E0	1,571396904E1
5,440000000E0	-3,375168917E0	1,571396904E1
5,480000000E0	-1,658805954E0	1,519906015E1
