mass_A
t	x	y
0,000000000E0	-1,677842891E2	2,844478957E1
4,000000000E-2	-1,675976764E2	2,871622616E1
8,000000000E-2	-1,675128525E2	2,873319095E1
1,200000000E-1	-1,674110638E2	2,869926138E1
1,600000000E-1	-1,668851554E2	2,863140223E1
2,000000000E-1	-1,666815779E2	2,883497967E1
2,400000000E-1	-1,661726343E2	2,876712052E1
2,800000000E-1	-1,655449372E2	2,883497967E1
3,200000000E-1	-1,650699232E2	2,886890925E1
3,600000000E-1	-1,640859656E2	2,895373318E1
4,000000000E-1	-1,633564797E2	2,900462754E1
4,400000000E-1	-1,623385925E2	2,907248669E1
4,800000000E-1	-1,613376701E2	2,912338105E1
5,200000000E-1	-1,599804871E2	2,927606413E1
5,600000000E-1	-1,587420577E2	2,925909934E1
6,000000000E-1	-1,572491565E2	2,947964157E1
6,400000000E-1	-1,559089383E2	2,939481764E1
6,800000000E-1	-1,543312131E2	2,941178243E1
7,200000000E-1	-1,523802626E2	2,946267679E1
7,600000000E-1	-1,505989600E2	2,956446551E1
8,000000000E-1	-1,486310447E2	2,956446551E1
8,400000000E-1	-1,466631294E2	2,961535987E1
8,800000000E-1	-1,446952142E2	2,964928944E1
9,200000000E-1	-1,421674609E2	2,976804295E1
9,600000000E-1	-1,400298978E2	2,973411338E1
1,000000000E0	-1,374512502E2	2,992072603E1
1,040000000E0	-1,348047434E2	2,986983167E1
1,080000000E0	-1,321921663E2	3,002251475E1
1,120000000E0	-1,291554694E2	3,003947954E1
1,160000000E0	-1,263902091E2	3,022609219E1
1,200000000E0	-1,234383362E2	3,042966964E1
1,240000000E0	-1,201980619E2	3,041270485E1
1,280000000E0	-1,170595764E2	3,075200059E1
1,320000000E0	-1,137175134E2	3,090468367E1
1,360000000E0	-1,101888377E2	3,081985974E1
1,400000000E0	-1,067280212E2	3,109129633E1
1,440000000E0	-1,028770145E2	3,105736675E1
1,480000000E0	-9,866974741E1	3,117612026E1
1,520000000E0	-9,490356472E1	3,117612026E1
1,560000000E0	-9,088291023E1	3,109129633E1
1,600000000E0	-8,665867831E1	3,126094419E1
1,640000000E0	-8,250230552E1	3,146452164E1
1,680000000E0	-7,804056658E1	3,178685259E1
1,720000000E0	-7,403687688E1	3,185471173E1
1,760000000E0	-6,913405347E1	3,175292301E1
1,800000000E0	-6,443480751E1	3,192257088E1
1,840000000E0	-5,937930103E1	3,187167652E1
1,880000000E0	-5,440861847E1	3,210918354E1
1,920000000E0	-4,942097114E1	3,229579619E1
1,960000000E0	-4,433153508E1	3,229579619E1
2,000000000E0	-3,898762721E1	3,214311311E1
2,040000000E0	-3,379640243E1	3,224490183E1
2,080000000E0	-2,829981149E1	3,236365534E1
2,120000000E0	-2,244696002E1	3,239758491E1
2,160000000E0	-1,674679163E1	3,248240885E1
2,200000000E0	-1,121627112E1	3,280473980E1
2,240000000E0	-5,125912631E0	3,277081022E1
2,280000000E0	8,626571325E-1	3,307617639E1
